Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Codigo de la Muestra,NSPM,Codigo del Laboratorio,Tipo de Muestra,Clasificacion de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Tecnica Empleada para la Determinacion de los Coliformes Totales,Escherichia Coli,Tecnica Empleada para la Determinacion de la Escherichia Coli,Resultados del IRCA por Muestra
7/5/2020,18:06:00,7/5/2020,22-0072-1,18464,552.00,2.00,2.00,2.50,0.20,7.16,1.56,50.77,-1.37,14.36,45.55,11.95,6.35,0.00,1.00,0.00,0.00,20.64
7/6/2020,18:58:00,7/6/2020,22-0072-2,79299,553.00,2.00,2.00,2.50,0.30,7.09,1.68,51.47,2.34,12.99,40.24,8.56,3.11,0.00,1.00,0.00,0.00,22.68
7/7/2020,15:50:00,7/7/2020,22-0072-3,18474,554.00,2.00,2.00,2.80,0.30,7.11,1.61,52.34,2.31,13.31,42.65,10.83,5.95,0.00,1.00,0.00,0.00,21.64
7/8/2020,23:40:00,7/8/2020,22-0074-1,18465,555.00,2.00,2.00,2.50,0.10,7.14,1.42,53.52,0.88,9.10,42.45,9.83,8.86,0.00,1.00,0.00,0.00,26.33
7/9/2020,11:31:00,7/9/2020,22-0074-2,18471,556.00,2.00,2.00,2.50,0.10,7.15,2.00,53.71,-2.64,13.05,44.65,9.84,7.24,0.00,1.00,0.00,0.00,26.42
7/10/2020,21:11:00,7/10/2020,22-0074-3,18480,557.00,2.00,2.00,2.50,0.10,7.08,1.80,54.06,0.74,11.54,43.03,8.48,4.96,0.00,1.00,0.00,0.00,21.79
7/11/2020,10:59:00,7/11/2020,22-0076-1,18472,558.00,2.00,2.00,3.50,0.30,7.05,1.68,53.44,2.66,13.30,41.45,10.70,7.45,0.00,1.00,0.00,0.00,20.80
7/12/2020,1:16:00,7/12/2020,22-0076-2,18475,559.00,2.00,2.00,2.80,0.20,7.03,1.49,52.80,-2.20,11.04,45.57,12.73,5.32,0.00,1.00,0.00,0.00,25.78
7/13/2020,14:37:00,7/13/2020,22-0076-3,27107,560.00,2.00,2.00,2.80,0.20,7.02,1.56,53.48,-2.46,11.58,42.91,8.37,4.60,0.00,1.00,0.00,0.00,25.51
7/14/2020,22:43:00,7/14/2020,22-0078-1,18476,561.00,2.00,2.00,2.50,0.20,7.09,1.53,64.20,0.03,11.00,52.40,11.60,8.40,0.00,1.00,0.00,0.00,24.10
7/15/2020,4:12:00,7/15/2020,22-0078-2,18469,562.00,2.00,2.00,2.50,0.20,7.10,1.61,55.09,-1.37,12.63,43.64,8.59,6.00,0.00,1.00,0.00,0.00,20.92
7/16/2020,6:36:00,7/16/2020,22-0078-3,18463,563.00,2.00,2.00,2.80,0.20,7.07,1.49,54.21,0.19,10.45,43.93,12.45,8.02,0.00,1.00,0.00,0.00,26.51
7/17/2020,3:41:00,7/17/2020,22-0080-1,18473,564.00,2.00,2.00,4.20,0.40,6.95,1.63,55.14,2.71,11.85,40.20,12.09,8.91,0.00,1.00,0.00,0.00,26.07
7/18/2020,19:02:00,7/18/2020,22-0080-2,18479,565.00,2.00,2.00,2.80,0.30,7.03,1.60,50.44,2.33,9.67,42.94,10.38,8.46,0.00,1.00,0.00,0.00,24.36
7/19/2020,2:38:00,7/19/2020,22-0080-3,79300,566.00,2.00,2.00,4.90,0.45,6.93,1.58,53.57,2.97,9.08,43.20,12.14,5.97,0.00,1.00,0.00,0.00,21.21
7/20/2020,15:16:00,7/20/2020,22-0082-1,18471,567.00,2.00,2.00,2.50,0.10,7.08,1.58,59.90,0.03,11.40,44.10,10.00,7.00,0.00,1.00,0.00,0.00,23.20
7/21/2020,3:12:00,7/21/2020,22-0082-2,79298,568.00,2.00,2.00,2.50,0.15,7.07,1.67,49.74,-0.34,10.38,43.74,10.35,7.79,0.00,1.00,0.00,0.00,21.57
7/22/2020,1:09:00,7/22/2020,22-0082-3,18461,569.00,2.00,2.00,2.80,0.30,7.06,1.55,51.07,2.72,12.08,45.13,11.69,3.50,0.00,1.00,0.00,0.00,26.01
7/23/2020,3:29:00,7/23/2020,22-0084-1,18464,570.00,2.00,2.00,2.80,0.30,7.11,1.44,50.93,1.93,11.69,41.73,13.40,5.43,0.00,1.00,0.00,0.00,22.89
7/24/2020,0:54:00,7/24/2020,22-0084-2,18466,571.00,2.00,2.00,2.50,0.25,7.13,1.13,51.90,1.50,14.30,43.97,9.70,4.87,0.00,1.00,0.00,0.00,24.74
7/25/2020,21:10:00,7/25/2020,22-0084-3,79299,572.00,2.00,2.00,2.80,0.30,7.14,1.33,51.23,-0.07,10.25,40.13,7.87,5.06,0.00,1.00,0.00,0.00,23.21
7/26/2020,8:20:00,7/26/2020,22-0086-1,18465,573.00,2.00,2.00,2.50,0.20,7.08,1.38,51.00,-2.77,13.86,44.57,7.48,4.65,0.00,1.00,0.00,0.00,23.63
7/27/2020,9:58:00,7/27/2020,22-0086-2,18470,574.00,2.00,2.00,2.80,0.25,7.01,1.49,52.97,2.83,12.58,39.98,10.79,7.33,0.00,1.00,0.00,0.00,21.43
7/28/2020,16:23:00,7/28/2020,22-0086-3,18474,575.00,2.00,2.00,6.30,0.70,7.04,1.50,54.51,2.73,9.96,41.86,11.95,3.50,0.00,1.00,0.00,0.00,25.27
7/29/2020,14:17:00,7/29/2020,22-0088-1,27106,576.00,2.00,2.00,3.50,0.20,6.96,1.66,51.85,-2.02,12.93,42.00,13.03,4.13,0.00,1.00,0.00,0.00,23.63
7/30/2020,18:06:00,7/30/2020,22-0088-2,18477,577.00,2.00,2.00,4.00,0.35,7.02,1.36,50.20,0.28,11.35,41.29,11.28,8.32,0.00,1.00,0.00,0.00,25.79
7/31/2020,17:03:00,7/31/2020,22-0088-3,18480,578.00,2.00,2.00,2.50,0.15,7.15,1.83,50.23,-1.63,9.85,41.93,7.55,3.40,0.00,1.00,0.00,0.00,24.58
8/1/2020,2:51:00,8/1/2020,22-0090-1,18464,579.00,2.00,3.00,2.50,0.20,7.20,1.50,58.60,0.03,11.20,46.00,11.10,7.60,0.00,1.00,0.00,0.00,23.95
8/2/2020,19:59:00,8/2/2020,22-0090-2,18465,580.00,2.00,3.00,2.50,0.15,7.30,1.30,59.90,0.03,10.20,46.80,10.90,7.40,0.00,1.00,0.00,0.00,23.96
8/3/2020,8:26:00,8/3/2020,22-0090-3,18466,581.00,2.00,3.00,2.50,0.20,7.10,1.20,55.60,1.78,9.50,46.40,10.90,4.74,0.00,1.00,0.00,0.00,25.47
8/4/2020,10:58:00,8/4/2020,22-0090-4,79299,582.00,2.00,3.00,2.80,0.25,7.20,1.40,58.20,0.58,9.70,46.00,10.00,8.57,0.00,1.00,0.00,0.00,21.79
8/5/2020,13:05:00,8/5/2020,22-0090-5,27106,583.00,2.00,3.00,3.50,0.35,7.30,1.60,59.90,2.08,10.30,45.90,10.00,3.96,0.00,1.00,0.00,0.00,20.72
8/6/2020,18:45:00,8/6/2020,22-0092-1,18463,584.00,2.00,2.00,4.90,0.50,6.99,1.67,55.48,0.56,13.22,40.86,10.17,7.07,0.00,1.00,0.00,0.00,22.51
8/7/2020,8:20:00,8/7/2020,22-0092-2,18472,585.00,2.00,2.00,5.60,0.55,7.04,1.65,52.14,-0.73,14.37,43.21,10.41,3.75,0.00,1.00,0.00,0.00,20.74
8/8/2020,10:34:00,8/8/2020,22-0092-3,27107,586.00,2.00,2.00,3.50,0.35,7.02,1.62,52.73,1.16,9.85,40.73,8.55,6.23,0.00,1.00,0.00,0.00,22.34
8/9/2020,4:52:00,8/9/2020,22-0094-1,18469,587.00,2.00,2.00,2.50,0.20,7.03,1.71,54.40,2.91,9.08,40.54,9.96,2.92,0.00,1.00,0.00,0.00,23.58
8/10/2020,21:27:00,8/10/2020,22-0094-2,18475,588.00,2.00,2.00,2.80,0.20,7.09,1.56,55.10,0.37,11.54,40.38,12.89,8.33,0.00,1.00,0.00,0.00,24.21
8/11/2020,0:23:00,8/11/2020,22-0094-3,18479,589.00,2.00,2.00,4.00,0.40,6.97,1.72,55.13,-2.46,9.34,41.35,11.71,8.27,0.00,1.00,0.00,0.00,23.66
8/12/2020,20:57:00,8/12/2020,22-0096-1,18473,590.00,2.00,2.00,3.50,0.45,7.19,1.67,53.86,-0.76,13.65,40.61,12.67,3.88,0.00,1.00,0.00,0.00,24.14
8/13/2020,23:23:00,8/13/2020,22-0096-2,18476,591.00,2.00,2.00,4.90,0.50,7.15,1.53,55.32,2.12,10.32,41.55,7.92,6.59,0.00,1.00,0.00,0.00,25.53
8/14/2020,0:15:00,8/14/2020,22-0096-3,79300,592.00,2.00,2.00,2.50,0.30,7.11,1.59,55.35,1.55,12.64,44.10,8.47,8.80,0.00,1.00,0.00,0.00,24.91
8/15/2020,13:12:00,8/15/2020,22-0098-1,79298,593.00,2.00,2.00,2.80,0.30,7.06,1.59,55.44,0.24,12.94,41.71,10.79,7.49,0.00,1.00,0.00,0.00,22.91
8/16/2020,12:42:00,8/16/2020,22-0098-2,18471,594.00,2.00,2.00,2.50,0.20,7.11,1.69,52.90,-1.01,11.89,43.39,12.66,8.65,0.00,1.00,0.00,0.00,25.64
8/17/2020,12:17:00,8/17/2020,22-0098-3,18477,595.00,2.00,2.00,4.20,0.30,7.13,1.38,50.17,1.73,14.49,41.04,12.08,3.48,0.00,1.00,0.00,0.00,22.32
8/18/2020,14:39:00,8/18/2020,22-0100-1,18461,596.00,2.00,2.00,3.50,0.10,7.06,1.55,53.27,-2.50,12.17,40.22,12.33,6.20,0.00,1.00,0.00,0.00,22.81
8/19/2020,21:12:00,8/19/2020,22-0100-2,79299,597.00,2.00,2.00,8.40,0.80,7.11,1.63,53.50,-0.78,13.70,43.34,8.95,3.84,0.00,1.00,0.00,0.00,25.86
8/20/2020,13:21:00,8/20/2020,22-0100-3,18480,598.00,2.00,2.00,2.50,0.10,7.01,1.64,51.51,1.11,11.44,42.18,9.65,6.44,0.00,1.00,0.00,0.00,23.36
8/21/2020,10:06:00,8/21/2020,22-0102-1,27106,599.00,2.00,2.00,2.50,0.20,7.15,1.72,55.26,-2.63,13.15,41.80,10.22,4.66,0.00,1.00,0.00,0.00,25.35
8/22/2020,7:40:00,8/22/2020,22-0102-2,18470,600.00,2.00,2.00,2.50,0.20,7.24,1.75,50.37,2.88,13.89,43.99,11.54,8.84,0.00,1.00,0.00,0.00,20.97
8/23/2020,12:59:00,8/23/2020,22-0102-3,18474,601.00,2.00,2.00,4.90,0.40,7.21,1.78,49.95,-0.05,14.49,43.64,13.04,7.65,0.00,1.00,0.00,0.00,25.68
8/24/2020,11:54:00,8/24/2020,22-0104-1,18465,602.00,2.00,2.00,2.50,0.25,7.18,1.19,51.38,1.43,10.47,44.98,8.33,3.75,0.00,1.00,0.00,0.00,23.07
8/25/2020,18:39:00,8/25/2020,22-0104-2,18469,603.00,2.00,2.00,2.80,0.35,7.14,1.51,50.16,-1.16,13.17,39.84,9.60,7.62,0.00,1.00,0.00,0.00,24.75
8/26/2020,13:25:00,8/26/2020,22-0104-3,18479,604.00,2.00,2.00,2.50,0.25,7.03,1.53,52.25,1.99,9.57,42.95,12.53,3.67,0.00,1.00,0.00,0.00,24.81
8/27/2020,17:41:00,8/27/2020,22-0106-1,18472,605.00,2.00,2.00,7.70,0.80,7.09,1.77,52.80,0.05,13.10,39.00,10.00,7.30,0.00,1.00,0.00,0.00,23.96
8/28/2020,19:57:00,8/28/2020,22-0106-2,18466,606.00,2.00,2.00,2.50,0.20,7.09,1.36,51.08,1.16,9.54,40.61,12.50,5.00,0.00,1.00,0.00,0.00,23.33
8/29/2020,9:31:00,8/29/2020,22-0106-3,18476,607.00,2.00,2.00,2.50,0.35,7.13,1.54,54.39,-1.14,8.95,44.56,7.58,5.88,0.00,1.00,0.00,0.00,25.44
8/30/2020,11:29:00,8/30/2020,22-0108-1,18464,608.00,2.00,2.00,2.50,0.20,7.21,1.60,49.69,0.09,13.55,45.53,10.47,4.88,0.00,1.00,0.00,0.00,23.77
8/31/2020,20:29:00,8/31/2020,22-0108-2,18473,609.00,2.00,2.00,2.80,0.30,7.20,1.64,52.10,-1.55,13.27,40.58,7.69,7.97,0.00,1.00,0.00,0.00,26.32
9/1/2020,2:40:00,9/1/2020,22-0108-3,27107,610.00,2.00,2.00,3.50,0.40,7.16,1.57,51.36,1.90,13.28,45.42,9.51,4.77,0.00,1.00,0.00,0.00,22.84
9/2/2020,10:09:00,9/2/2020,22-0110-1,18479,611.00,2.00,2.00,3.50,0.50,7.20,1.73,62.10,0.03,10.30,47.00,10.00,8.20,0.00,1.00,0.00,0.00,24.63
9/3/2020,1:33:00,9/3/2020,22-0110-2,18463,612.00,2.00,2.00,2.50,0.10,7.23,1.71,50.94,0.05,9.46,41.73,11.66,8.35,0.00,1.00,0.00,0.00,22.16
9/4/2020,1:48:00,9/4/2020,22-0110-3,79300,613.00,2.00,2.00,2.80,0.30,7.22,1.68,49.87,2.64,9.27,41.59,9.99,7.24,0.00,1.00,0.00,0.00,24.39
9/5/2020,22:35:00,9/5/2020,22-0112-1,79298,614.00,2.00,2.00,5.60,0.50,7.05,1.60,53.02,-1.79,12.19,40.44,12.02,3.20,0.00,1.00,0.00,0.00,20.81
9/6/2020,23:19:00,9/6/2020,22-0112-2,18471,615.00,2.00,2.00,2.50,0.20,7.07,1.62,51.50,-0.40,11.35,41.51,11.89,8.67,0.00,1.00,0.00,0.00,22.56
9/7/2020,7:09:00,9/7/2020,22-0112-3,18477,616.00,2.00,2.00,4.50,0.35,7.08,1.16,50.35,-1.36,13.38,44.42,7.42,8.85,0.00,1.00,0.00,0.00,25.78
9/8/2020,20:43:00,9/8/2020,22-0114-1,79299,617.00,2.00,2.00,2.50,0.30,6.97,1.70,53.61,1.35,14.68,43.95,8.84,6.99,0.00,1.00,0.00,0.00,21.80
9/9/2020,11:08:00,9/9/2020,22-0114-2,18470,618.00,2.00,2.00,4.90,0.30,6.94,1.62,53.32,-2.78,11.38,39.67,10.15,6.71,0.00,1.00,0.00,0.00,25.21
9/10/2020,2:34:00,9/10/2020,22-0114-3,18474,619.00,2.00,2.00,6.30,0.80,6.94,1.80,49.80,2.46,9.95,41.20,8.25,3.88,0.00,1.00,0.00,0.00,22.80
9/11/2020,18:06:00,9/11/2020,22-0116-1,18461,620.00,2.00,2.00,2.80,0.50,6.96,1.56,49.55,-2.79,14.33,41.27,9.50,7.85,0.00,1.00,0.00,0.00,24.12
9/12/2020,19:06:00,9/12/2020,22-0116-2,27106,621.00,2.00,2.00,3.50,0.50,6.91,1.66,51.36,-2.44,13.42,42.48,12.29,3.75,0.00,1.00,0.00,0.00,25.27
9/13/2020,5:17:00,9/13/2020,22-0116-3,18480,622.00,2.00,2.00,2.80,0.30,7.26,1.83,50.17,-1.04,8.72,45.47,13.16,8.82,0.00,1.00,0.00,0.00,25.22
9/14/2020,15:41:00,9/14/2020,22-0118-1,18465,623.00,2.00,2.00,3.50,0.70,7.10,1.49,53.59,-1.80,13.91,43.66,12.54,4.87,0.00,1.00,0.00,0.00,23.98
9/15/2020,22:55:00,9/15/2020,22-0118-2,18469,624.00,2.00,2.00,4.90,0.60,7.10,1.51,51.49,0.92,9.94,44.19,7.64,4.78,0.00,1.00,0.00,0.00,23.99
9/16/2020,10:31:00,9/16/2020,22-0118-3,18476,625.00,2.00,2.00,4.20,0.30,7.07,1.34,51.37,2.34,14.64,45.48,10.72,4.67,0.00,1.00,0.00,0.00,26.32
9/17/2020,17:20:00,9/17/2020,22-0120-1,18469,626.00,2.00,3.00,4.90,0.90,7.10,1.50,47.10,0.03,10.00,32.90,10.00,6.90,0.00,1.00,0.00,0.00,22.82
9/18/2020,1:48:00,9/18/2020,22-0120-2,18470,627.00,2.00,3.00,7.70,0.80,7.10,1.50,50.50,0.03,10.50,32.10,10.00,7.20,0.00,1.00,0.00,0.00,23.69
9/19/2020,1:28:00,9/19/2020,22-0120-3,18471,628.00,2.00,3.00,2.50,0.30,7.10,1.40,46.60,-0.79,9.40,32.70,10.00,8.75,0.00,1.00,0.00,0.00,23.29
9/20/2020,10:06:00,9/20/2020,22-0120-4,18472,629.00,2.00,3.00,8.40,1.10,7.00,1.60,47.50,2.50,11.10,30.30,10.00,7.76,0.00,1.00,0.00,0.00,25.24
9/21/2020,8:19:00,9/21/2020,22-0120-5,18473,630.00,2.00,3.00,4.90,0.80,7.00,1.50,48.40,2.89,9.60,33.40,10.00,5.94,0.00,1.00,0.00,0.00,23.20
9/22/2020,8:30:00,9/22/2020,22-0122-1,18466,631.00,2.00,2.00,2.50,0.20,6.96,1.20,51.61,2.20,12.54,44.05,9.63,5.78,0.00,1.00,0.00,0.00,25.09
9/23/2020,13:03:00,9/23/2020,22-0122-2,27107,632.00,2.00,2.00,2.50,0.20,7.08,1.49,50.48,-0.16,14.19,43.01,10.11,5.30,0.00,1.00,0.00,0.00,21.66
9/24/2020,20:49:00,9/24/2020,22-0122-3,18479,633.00,2.00,2.00,2.80,0.30,7.00,1.53,49.84,-0.36,9.67,44.92,7.68,6.54,0.00,1.00,0.00,0.00,25.02
9/25/2020,16:33:00,9/25/2020,22-0124-1,18464,634.00,2.00,2.00,3.50,0.40,7.00,1.56,55.19,1.48,8.79,39.77,12.09,8.17,0.00,1.00,0.00,0.00,21.43
9/26/2020,15:19:00,9/26/2020,22-0124-2,18475,635.00,2.00,2.00,3.00,0.30,6.91,1.47,52.78,-1.97,11.62,40.46,8.50,6.68,0.00,1.00,0.00,0.00,24.42
9/27/2020,19:14:00,9/27/2020,22-0124-3,79300,636.00,2.00,2.00,5.50,0.40,6.99,1.56,50.92,-2.68,12.48,40.51,9.34,6.70,0.00,1.00,0.00,0.00,20.63
9/28/2020,12:25:00,9/28/2020,22-0126-1,18469,637.00,2.00,2.00,4.20,0.50,7.07,1.66,55.50,-1.12,11.82,41.86,13.32,7.35,0.00,1.00,0.00,0.00,26.37
9/29/2020,19:39:00,9/29/2020,22-0126-2,27106,638.00,2.00,2.00,4.20,0.60,7.05,1.64,54.75,-2.64,14.55,43.59,9.13,4.71,0.00,1.00,0.00,0.00,26.37
9/30/2020,12:24:00,9/30/2020,22-0126-3,18477,639.00,2.00,2.00,4.20,0.40,7.12,1.21,52.40,2.54,11.40,45.13,10.31,7.15,0.00,1.00,0.00,0.00,22.93
10/1/2020,9:34:00,10/1/2020,22-0128-1,79298,640.00,2.00,2.00,7.00,0.70,6.90,1.64,51.03,-1.86,12.19,43.76,10.54,5.45,0.00,1.00,0.00,0.00,24.67
10/2/2020,4:01:00,10/2/2020,22-0128-2,79299,641.00,2.00,2.00,7.70,0.70,6.82,1.51,55.32,0.09,14.40,43.02,8.21,8.62,0.00,1.00,0.00,0.00,22.34
10/3/2020,5:35:00,10/3/2020,22-0128-3,18480,642.00,2.00,2.00,4.20,0.40,7.00,1.68,54.46,1.97,10.02,44.39,12.28,3.88,0.00,1.00,0.00,0.00,23.94
10/4/2020,16:24:00,10/4/2020,22-0130-1,18461,643.00,2.00,2.00,7.00,0.90,6.89,1.46,50.71,-2.30,11.84,41.71,7.85,6.85,0.00,1.00,0.00,0.00,22.71
10/5/2020,5:14:00,10/5/2020,22-0130-2,18470,644.00,2.00,2.00,5.60,0.60,6.98,1.56,55.27,-2.70,9.30,40.39,12.76,3.16,0.00,1.00,0.00,0.00,25.30
10/6/2020,12:23:00,10/6/2020,22-0130-3,18474,645.00,2.00,2.00,10.50,1.00,6.91,1.75,53.42,-2.76,10.67,43.74,10.95,5.03,0.00,1.00,0.00,0.00,21.47
10/7/2020,10:37:00,10/7/2020,22-0132-1,18463,646.00,2.00,2.00,5.60,0.60,7.01,1.67,55.31,-2.52,14.02,43.23,8.38,6.78,0.00,1.00,0.00,0.00,21.02
10/8/2020,14:37:00,10/8/2020,22-0132-2,18466,647.00,2.00,2.00,4.90,0.50,7.04,1.20,54.74,0.70,9.62,41.10,11.93,6.06,0.00,1.00,0.00,0.00,25.29
10/9/2020,14:24:00,10/9/2020,22-0132-3,18476,648.00,2.00,2.00,4.90,0.40,7.04,1.70,52.57,-0.83,12.95,41.29,11.92,3.74,0.00,1.00,0.00,0.00,26.39
10/10/2020,16:12:00,10/10/2020,22-0134-1,79300,649.00,2.00,2.00,7.70,0.80,7.09,1.64,49.20,0.03,11.20,36.90,10.00,7.40,0.00,1.00,0.00,0.00,20.80
10/11/2020,0:00:00,10/11/2020,22-0134-2,27107,650.00,2.00,2.00,8.70,1.00,7.17,1.73,54.78,-2.06,9.39,40.06,12.49,4.46,0.00,1.00,0.00,0.00,24.99
10/12/2020,11:36:00,10/12/2020,22-0134-3,18465,651.00,2.00,2.00,3.50,0.40,7.06,1.66,50.98,0.72,11.87,43.98,9.25,4.46,0.00,1.00,0.00,0.00,26.59
10/13/2020,5:17:00,10/13/2020,22-0136-1,18471,652.00,2.00,2.00,2.50,0.10,7.17,1.79,55.30,-2.32,14.65,41.88,12.55,3.87,0.00,1.00,0.00,0.00,20.66
10/14/2020,9:28:00,10/14/2020,22-0136-2,18475,653.00,2.00,2.00,8.70,1.10,7.09,1.85,52.63,-1.30,10.45,41.50,11.72,5.45,0.00,1.00,0.00,0.00,23.53
10/15/2020,18:35:00,10/15/2020,22-0136-3,18479,654.00,2.00,2.00,8.00,1.00,7.03,1.79,49.87,-1.78,10.28,44.82,9.12,6.40,0.00,1.00,0.00,0.00,25.93
10/16/2020,8:01:00,10/16/2020,22-0138-1,18464,655.00,2.00,2.00,3.50,0.90,7.11,1.80,55.40,0.03,11.00,41.60,10.00,8.50,0.00,1.00,0.00,0.00,23.49
10/17/2020,9:00:00,10/17/2020,22-0138-2,18473,656.00,2.00,2.00,4.90,0.60,7.21,1.76,54.94,-0.89,13.16,43.79,9.44,6.59,0.00,1.00,0.00,0.00,21.91
10/18/2020,7:15:00,10/18/2020,22-0138-3,18477,657.00,2.00,2.00,9.10,1.00,7.16,1.77,52.93,2.77,10.52,40.96,7.69,8.30,0.00,1.00,0.00,0.00,24.10
10/19/2020,16:35:00,10/19/2020,22-0140-1,79298,658.00,2.00,2.00,5.60,0.70,7.10,1.74,53.10,-2.74,10.09,41.71,10.85,7.74,0.00,1.00,0.00,0.00,25.36
10/20/2020,11:51:00,10/20/2020,22-0140-2,27106,659.00,2.00,2.00,8.40,1.00,7.10,1.64,51.01,-1.79,13.83,41.24,11.27,4.80,0.00,1.00,0.00,0.00,22.65
10/21/2020,23:08:00,10/21/2020,22-0140-3,18472,660.00,2.00,2.00,14.00,1.40,7.14,1.88,51.62,0.21,9.98,41.98,9.09,7.52,0.00,1.00,0.00,0.00,21.99
10/22/2020,2:18:00,10/22/2020,22-0142-1,79299,661.00,2.00,2.00,7.70,0.60,7.19,1.56,52.23,0.71,9.45,42.41,11.04,5.77,0.00,1.00,0.00,0.00,26.06
10/23/2020,23:59:00,10/23/2020,22-0142-2,18469,662.00,2.00,2.00,5.60,0.90,7.10,1.57,50.48,2.07,14.46,39.89,13.00,3.34,0.00,1.00,0.00,0.00,21.85
10/24/2020,14:36:00,10/24/2020,22-0142-3,18480,663.00,2.00,2.00,2.50,0.10,7.16,1.82,49.67,2.99,9.99,41.97,10.20,7.26,0.00,1.00,0.00,0.00,21.43
10/25/2020,9:13:00,10/25/2020,22-0144-2,18470,664.00,2.00,2.00,7.70,0.90,7.10,1.69,54.05,2.24,10.45,41.05,9.25,6.23,0.00,1.00,0.00,0.00,22.56
10/26/2020,22:35:00,10/26/2020,22-0144-3,18474,665.00,2.00,2.00,15.00,1.80,7.03,1.80,49.94,-1.15,13.11,39.80,9.39,5.11,0.00,1.00,0.00,0.00,22.52
10/27/2020,3:51:00,10/27/2020,22-0146-1,18463,666.00,2.00,2.00,4.20,0.80,7.09,1.59,50.96,-2.52,10.96,43.50,13.32,7.33,0.00,1.00,0.00,0.00,25.61
10/28/2020,16:10:00,10/28/2020,22-0146-2,18466,667.00,2.00,2.00,7.70,1.00,7.07,1.45,49.62,-2.27,9.51,41.84,7.95,3.87,0.00,1.00,0.00,0.00,24.58
10/29/2020,1:54:00,10/29/2020,22-0146-3,18476,668.00,2.00,2.00,6.30,0.80,7.17,1.71,51.35,2.97,13.83,44.90,13.12,5.26,0.00,1.00,0.00,0.00,22.75
10/30/2020,10:21:00,10/30/2020,22-0148-1,27107,669.00,2.00,2.00,8.00,0.90,7.09,1.57,57.80,0.03,9.50,42.90,10.00,8.60,0.00,1.00,0.00,0.00,25.57
10/31/2020,20:25:00,10/31/2020,22-0148-2,18465,670.00,2.00,2.00,3.50,0.40,7.11,1.52,50.36,-0.81,13.47,43.15,12.89,7.64,0.00,1.00,0.00,0.00,22.61
11/1/2020,23:24:00,11/1/2020,22-0148-3,79300,671.00,2.00,2.00,5.60,0.80,7.14,1.58,50.79,0.92,11.42,40.14,12.38,7.17,0.00,1.00,0.00,0.00,24.09
11/2/2020,23:46:00,11/2/2020,22-0150-1,18464,672.00,2.00,2.00,2.50,0.40,7.04,1.65,51.86,0.96,11.57,40.59,8.02,6.46,0.00,1.00,0.00,0.00,26.34
11/3/2020,1:58:00,11/3/2020,22-0150-2,18471,673.00,2.00,2.00,2.50,0.10,7.09,1.66,51.17,1.39,11.84,44.36,11.32,6.19,0.00,1.00,0.00,0.00,22.42
11/4/2020,7:03:00,11/4/2020,22-0150-3,18475,674.00,2.00,2.00,2.50,0.30,7.12,1.62,52.88,-2.20,8.76,41.78,7.50,8.86,0.00,1.00,0.00,0.00,25.47
11/5/2020,10:45:00,11/5/2020,22-0152-1,18479,675.00,2.00,2.00,2.50,0.40,7.06,1.71,54.60,0.03,9.70,41.20,10.60,8.60,0.00,1.00,0.00,0.00,20.82
11/6/2020,12:32:00,11/6/2020,22-0152-2,18473,676.00,2.00,2.00,2.80,0.40,7.09,1.67,54.40,2.01,11.03,44.41,9.46,6.55,0.00,1.00,0.00,0.00,25.01
11/7/2020,3:00:00,11/7/2020,22-0152-3,27106,677.00,2.00,2.00,2.50,0.10,7.03,1.65,52.42,2.60,12.61,41.84,12.71,5.40,0.00,1.00,0.00,0.00,20.69
11/8/2020,15:25:00,11/8/2020,22-0154-1,79298,678.00,2.00,2.00,5.60,0.30,6.96,1.59,53.24,1.21,12.21,44.32,12.40,3.02,0.00,1.00,0.00,0.00,22.00
11/9/2020,17:29:00,11/9/2020,22-0154-2,18472,679.00,2.00,2.00,6.30,0.80,7.03,1.67,51.97,2.67,9.33,41.69,7.64,6.90,0.00,1.00,0.00,0.00,24.86
11/10/2020,6:20:00,11/10/2020,22-0154-3,18477,680.00,2.00,2.00,4.20,0.40,7.02,1.42,54.76,-1.69,12.42,40.85,9.84,4.91,0.00,1.00,0.00,0.00,23.40
11/11/2020,16:33:00,11/11/2020,22-0156-1,18461,681.00,2.00,2.00,8.40,0.80,7.08,1.61,52.49,0.50,9.71,43.46,10.96,7.29,0.00,1.00,0.00,0.00,23.18
11/12/2020,3:58:00,11/12/2020,22-0156-2,79299,682.00,2.00,2.00,6.30,0.70,7.09,1.73,50.25,-1.84,12.06,42.96,9.07,7.62,0.00,1.00,0.00,0.00,22.86
11/13/2020,15:03:00,11/13/2020,22-0156-3,18474,683.00,2.00,2.00,8.40,0.80,7.05,1.65,53.90,-2.61,14.18,41.50,8.63,7.80,0.00,1.00,0.00,0.00,23.32
11/14/2020,22:15:00,11/14/2020,22-0158-1,18469,684.00,2.00,2.00,4.20,0.30,7.10,1.53,50.09,-0.04,12.25,40.57,13.38,8.88,0.00,1.00,0.00,0.00,25.48
11/15/2020,21:32:00,11/15/2020,22-0158-2,18476,685.00,2.00,2.00,3.50,0.30,7.00,1.34,50.59,0.50,13.72,39.92,11.30,7.61,0.00,1.00,0.00,0.00,21.12
